# PyFAI 1D azimuthal integration
# Input file: E:/Sample2/CK2-0.3s-insuit-006-300-to-700/CK2-0.3s-insuit-006-300-to-700_saxs/series_1410_data_000001.h5
# Dataset: /entry/data/data
# Timestamp: Thu Apr 23 16:31:26 2026
# Radial	Intensity	Sigma
2.555933e+00	2.755865e+00	1.943119e-02
2.560404e+00	2.756054e+00	1.943556e-02
2.564875e+00	2.762947e+00	1.947929e-02
2.569347e+00	2.735533e+00	1.938056e-02
2.573818e+00	2.736772e+00	1.936305e-02
2.578289e+00	2.716712e+00	1.923694e-02
2.582760e+00	2.685559e+00	1.911382e-02
2.587232e+00	2.710917e+00	1.922761e-02
2.591703e+00	2.667858e+00	1.906342e-02
2.596174e+00	2.709057e+00	1.919758e-02
2.600645e+00	2.686908e+00	1.909409e-02
2.605117e+00	2.627474e+00	1.891374e-02
2.609588e+00	2.597395e+00	1.881127e-02
2.614059e+00	2.637474e+00	1.893182e-02
2.618530e+00	2.617718e+00	1.884271e-02
2.623002e+00	2.562304e+00	1.865957e-02
2.627473e+00	2.566979e+00	1.866991e-02
2.631944e+00	2.589714e+00	1.874013e-02
2.636415e+00	2.524336e+00	1.850009e-02
2.640887e+00	2.501738e+00	1.839425e-02
2.645358e+00	2.531835e+00	1.854384e-02
2.649829e+00	2.508366e+00	1.844429e-02
2.654300e+00	2.504675e+00	1.839134e-02
2.658772e+00	2.465906e+00	1.823193e-02
2.663243e+00	2.454433e+00	1.819203e-02
2.667714e+00	2.475564e+00	1.830251e-02
2.672185e+00	2.455539e+00	1.818888e-02
2.676657e+00	2.437993e+00	1.813807e-02
2.681128e+00	2.426905e+00	1.811357e-02
2.685599e+00	2.404582e+00	1.803214e-02
2.690070e+00	2.378177e+00	1.792310e-02
2.694542e+00	2.414981e+00	1.803843e-02
2.699013e+00	2.386628e+00	1.792980e-02
2.703484e+00	2.388195e+00	1.793049e-02
2.707955e+00	2.350604e+00	1.776863e-02
2.712427e+00	2.345700e+00	1.774554e-02
2.716898e+00	2.352958e+00	1.773710e-02
2.721369e+00	2.366662e+00	1.781669e-02
2.725840e+00	2.334879e+00	1.770119e-02
2.730312e+00	2.315927e+00	1.759907e-02
2.734783e+00	2.279654e+00	1.745130e-02
2.739254e+00	2.308696e+00	1.759048e-02
2.743725e+00	2.285854e+00	1.753433e-02
2.748197e+00	2.275537e+00	1.746274e-02
2.752668e+00	2.270984e+00	1.742531e-02
2.757139e+00	2.251077e+00	1.733072e-02
2.761611e+00	2.249325e+00	1.732728e-02
2.766082e+00	2.228917e+00	1.727168e-02
2.770553e+00	2.221098e+00	1.723813e-02
2.775024e+00	2.220089e+00	1.719076e-02
2.779496e+00	2.210830e+00	1.716291e-02
2.783967e+00	2.219269e+00	1.719810e-02
2.788438e+00	2.195568e+00	1.710853e-02
2.792909e+00	2.167487e+00	1.701119e-02
2.797381e+00	2.178676e+00	1.705573e-02
2.801852e+00	2.131329e+00	1.687487e-02
2.806323e+00	2.169245e+00	1.699997e-02
2.810794e+00	2.144598e+00	1.689235e-02
2.815266e+00	2.123165e+00	1.682539e-02
2.819737e+00	2.126453e+00	1.684899e-02
2.824208e+00	2.105975e+00	1.675403e-02
2.828679e+00	2.118729e+00	1.679526e-02
2.833151e+00	2.078349e+00	1.661501e-02
2.837622e+00	2.121776e+00	1.680308e-02
2.842093e+00	2.069375e+00	1.662586e-02
2.846564e+00	2.091423e+00	1.667790e-02
2.851036e+00	2.104738e+00	1.670233e-02
2.855507e+00	2.057171e+00	1.653214e-02
2.859978e+00	2.070654e+00	1.660626e-02
2.864449e+00	2.060134e+00	1.651930e-02
2.868921e+00	2.056438e+00	1.648564e-02
2.873392e+00	2.040410e+00	1.640871e-02
2.877863e+00	2.017823e+00	1.638130e-02
2.882334e+00	2.031123e+00	1.638098e-02
2.886806e+00	2.028029e+00	1.636281e-02
2.891277e+00	2.006751e+00	1.629106e-02
2.895748e+00	1.985212e+00	1.622745e-02
2.900219e+00	1.959036e+00	1.615422e-02
2.904691e+00	1.986511e+00	1.622232e-02
2.909162e+00	1.982214e+00	1.619150e-02
2.913633e+00	1.926261e+00	1.597705e-02
2.918104e+00	1.961448e+00	1.610495e-02
2.922576e+00	1.929114e+00	1.599104e-02
2.927047e+00	1.938343e+00	1.601156e-02
2.931518e+00	1.931471e+00	1.600057e-02
2.935989e+00	1.937945e+00	1.601990e-02
2.940461e+00	1.895392e+00	1.582386e-02
2.944932e+00	1.894629e+00	1.586216e-02
2.949403e+00	1.887675e+00	1.582657e-02
2.953874e+00	1.866735e+00	1.572955e-02
2.958346e+00	1.867448e+00	1.577438e-02
2.962817e+00	1.825803e+00	1.559096e-02
2.967288e+00	1.872932e+00	1.571947e-02
2.971759e+00	1.845621e+00	1.562651e-02
2.976231e+00	1.808336e+00	1.551022e-02
2.980702e+00	1.859200e+00	1.567522e-02
2.985173e+00	1.843278e+00	1.558588e-02
2.989644e+00	1.834029e+00	1.553205e-02
2.994116e+00	1.831591e+00	1.554490e-02
2.998587e+00	1.825195e+00	1.555859e-02
3.003058e+00	1.802065e+00	1.538406e-02
3.007529e+00	1.810996e+00	1.543136e-02
3.012001e+00	1.794821e+00	1.540283e-02
3.016472e+00	1.784281e+00	1.534580e-02
3.020943e+00	1.805699e+00	1.542994e-02
3.025415e+00	1.758931e+00	1.526897e-02
3.029886e+00	1.770318e+00	1.528597e-02
3.034357e+00	1.763242e+00	1.525009e-02
3.038828e+00	1.787005e+00	1.531635e-02
3.043300e+00	1.757231e+00	1.521984e-02
3.047771e+00	1.743163e+00	1.516122e-02
3.052242e+00	1.751046e+00	1.520828e-02
3.056713e+00	1.726171e+00	1.513798e-02
3.061185e+00	1.732360e+00	1.541070e-02
3.065656e+00	1.707588e+00	1.553204e-02
3.070127e+00	1.693898e+00	1.561764e-02
3.074598e+00	1.673481e+00	1.565717e-02
3.079070e+00	1.676914e+00	1.574918e-02
3.083541e+00	1.663747e+00	1.577026e-02
3.088012e+00	1.642295e+00	1.581379e-02
3.092483e+00	1.622451e+00	1.578909e-02
3.096955e+00	1.611413e+00	1.585373e-02
3.101426e+00	1.621467e+00	1.595110e-02
3.105897e+00	1.619446e+00	1.599379e-02
3.110368e+00	1.583333e+00	1.593024e-02
3.114840e+00	1.603824e+00	1.607091e-02
3.119311e+00	1.583748e+00	1.607774e-02
3.123782e+00	1.580317e+00	1.616042e-02
3.128253e+00	1.549438e+00	1.606223e-02
3.132725e+00	1.571502e+00	1.617868e-02
3.137196e+00	1.531600e+00	1.610275e-02
3.141667e+00	1.535068e+00	1.614719e-02
3.146138e+00	1.523755e+00	1.616205e-02
3.150610e+00	1.524964e+00	1.619633e-02
3.155081e+00	1.512538e+00	1.621134e-02
3.159552e+00	1.513950e+00	1.632752e-02
3.164023e+00	1.506267e+00	1.627402e-02
3.168495e+00	1.495323e+00	1.629960e-02
3.172966e+00	1.482754e+00	1.634108e-02
3.177437e+00	1.468908e+00	1.630427e-02
3.181908e+00	1.464138e+00	1.629019e-02
3.186380e+00	1.448527e+00	1.631206e-02
3.190851e+00	1.429097e+00	1.621278e-02
3.195322e+00	1.454487e+00	1.637421e-02
3.199793e+00	1.421463e+00	1.624634e-02
3.204265e+00	1.438670e+00	1.633761e-02
3.208736e+00	1.443340e+00	1.638762e-02
3.213207e+00	1.394975e+00	1.619220e-02
3.217678e+00	1.426925e+00	1.634719e-02
3.222150e+00	1.395737e+00	1.622573e-02
3.226621e+00	1.383364e+00	1.619622e-02
3.231092e+00	1.406190e+00	1.629814e-02
3.235563e+00	1.406998e+00	1.631649e-02
3.240035e+00	1.413188e+00	1.638439e-02
3.244506e+00	1.420537e+00	1.657045e-02
3.248977e+00	1.421042e+00	1.688612e-02
3.253448e+00	1.433148e+00	1.720352e-02
3.257920e+00	1.448288e+00	1.742488e-02
3.262391e+00	1.440953e+00	1.756909e-02
3.266862e+00	1.454887e+00	1.780409e-02
3.271333e+00	1.457524e+00	1.795994e-02
3.275805e+00	1.449752e+00	1.805409e-02
3.280276e+00	1.445085e+00	1.821401e-02
3.284747e+00	1.462269e+00	1.846355e-02
3.289218e+00	1.483607e+00	1.858018e-02
3.293690e+00	1.516209e+00	1.888642e-02
3.298161e+00	1.509781e+00	1.901827e-02
3.302632e+00	1.489045e+00	1.898675e-02
3.307104e+00	1.490934e+00	1.912789e-02
3.311575e+00	1.505741e+00	1.939370e-02
3.316046e+00	1.519865e+00	1.951588e-02
3.320517e+00	1.501059e+00	1.955736e-02
3.324989e+00	1.528468e+00	1.982174e-02
3.329460e+00	1.534184e+00	1.996842e-02
3.333931e+00	1.485089e+00	1.987695e-02
3.338402e+00	1.521149e+00	2.011446e-02
3.342874e+00	1.504680e+00	2.030813e-02
3.347345e+00	1.539049e+00	2.047927e-02
3.351816e+00	1.531619e+00	2.065241e-02
3.356287e+00	1.528657e+00	2.071206e-02
3.360759e+00	1.564927e+00	2.101188e-02
3.365230e+00	1.535720e+00	2.084474e-02
3.369701e+00	1.522420e+00	2.084600e-02
3.374172e+00	1.523668e+00	2.095696e-02
3.378644e+00	1.544226e+00	2.113908e-02
3.383115e+00	1.539858e+00	2.127095e-02
3.387586e+00	1.562926e+00	2.148471e-02
3.392057e+00	1.558860e+00	2.162837e-02
3.396529e+00	1.507224e+00	2.149951e-02
3.401000e+00	1.545270e+00	2.175374e-02
3.405471e+00	1.547815e+00	2.188047e-02
3.409942e+00	1.548595e+00	2.203804e-02
3.414414e+00	1.573313e+00	2.239344e-02
3.418885e+00	1.531751e+00	2.217468e-02
3.423356e+00	1.570787e+00	2.258085e-02
3.427827e+00	1.522340e+00	2.245744e-02
3.432299e+00	1.560686e+00	2.277977e-02
3.436770e+00	1.580515e+00	2.299772e-02
3.441241e+00	1.585954e+00	2.311553e-02
3.445712e+00	1.560271e+00	2.314995e-02
3.450184e+00	1.588774e+00	2.336815e-02
3.454655e+00	1.599664e+00	2.357933e-02
3.459126e+00	1.606600e+00	2.378786e-02
3.463597e+00	1.589810e+00	2.387016e-02
3.468069e+00	1.571874e+00	2.388383e-02
3.472540e+00	1.589476e+00	2.403716e-02
3.477011e+00	1.595888e+00	2.430369e-02
3.481482e+00	1.632115e+00	2.470898e-02
3.485954e+00	1.602578e+00	2.460866e-02
3.490425e+00	1.648280e+00	2.503188e-02
3.494896e+00	1.631650e+00	2.511894e-02
3.499367e+00	1.547516e+00	2.467840e-02
3.503839e+00	1.607994e+00	2.511832e-02
3.508310e+00	1.560776e+00	2.494394e-02
3.512781e+00	1.620138e+00	2.541036e-02
3.517252e+00	1.611510e+00	2.543993e-02
3.521724e+00	1.618899e+00	2.559821e-02
3.526195e+00	1.578364e+00	2.534634e-02
3.530666e+00	1.575379e+00	2.547412e-02
3.535137e+00	1.587572e+00	2.563813e-02
3.539609e+00	1.543652e+00	2.546750e-02
3.544080e+00	1.580016e+00	2.581048e-02
3.548551e+00	1.540456e+00	2.555582e-02
3.553022e+00	1.571444e+00	2.594541e-02
3.557494e+00	1.531314e+00	2.574233e-02
3.561965e+00	1.546596e+00	2.588060e-02
3.566436e+00	1.532130e+00	2.591668e-02
3.570908e+00	1.575362e+00	2.628691e-02
3.575379e+00	1.552878e+00	2.619946e-02
3.579850e+00	1.550121e+00	2.627588e-02
3.584321e+00	1.524877e+00	2.631412e-02
3.588793e+00	1.576092e+00	2.663326e-02
3.593264e+00	1.532095e+00	2.655709e-02
3.597735e+00	1.589331e+00	2.693195e-02
3.602206e+00	1.531972e+00	2.661459e-02
3.606678e+00	1.519814e+00	2.668530e-02
3.611149e+00	1.548508e+00	2.705852e-02
3.615620e+00	1.586297e+00	2.725554e-02
3.620091e+00	1.541533e+00	2.714762e-02
3.624563e+00	1.534680e+00	2.720082e-02
3.629034e+00	1.539414e+00	2.733493e-02
3.633505e+00	1.563936e+00	2.754968e-02
3.637976e+00	1.459487e+00	2.699546e-02
3.642448e+00	1.494883e+00	2.734974e-02
3.646919e+00	1.499342e+00	2.736012e-02
3.651390e+00	1.483531e+00	2.749750e-02
3.655861e+00	1.522160e+00	2.783799e-02
3.660333e+00	1.506274e+00	2.775582e-02
3.664804e+00	1.497135e+00	2.780875e-02
3.669275e+00	1.526847e+00	2.815935e-02
3.673746e+00	1.469920e+00	2.779192e-02
3.678218e+00	1.546380e+00	2.865489e-02
3.682689e+00	1.506723e+00	2.819468e-02
3.687160e+00	1.531025e+00	2.845933e-02
3.691631e+00	1.502216e+00	2.844967e-02
3.696103e+00	1.491988e+00	2.857306e-02
3.700574e+00	1.461495e+00	2.845616e-02
3.705045e+00	1.439100e+00	2.836278e-02
3.709516e+00	1.430796e+00	2.846370e-02
3.713988e+00	1.431689e+00	2.851705e-02
3.718459e+00	1.463623e+00	2.888035e-02
3.722930e+00	1.407061e+00	2.861009e-02
3.727401e+00	1.403327e+00	2.872716e-02
3.731873e+00	1.403251e+00	2.885155e-02
3.736344e+00	1.429921e+00	2.909555e-02
3.740815e+00	1.477018e+00	2.936142e-02
3.745286e+00	1.476400e+00	2.950609e-02
3.749758e+00	1.432809e+00	2.936531e-02
3.754229e+00	1.438053e+00	2.967654e-02
3.758700e+00	1.471703e+00	3.001466e-02
3.763171e+00	1.386265e+00	2.943868e-02
3.767643e+00	1.397553e+00	2.977174e-02
3.772114e+00	1.384717e+00	2.967526e-02
3.776585e+00	1.430358e+00	3.021702e-02
3.781056e+00	1.393882e+00	3.002497e-02
3.785528e+00	1.406637e+00	3.025627e-02
3.789999e+00	1.354611e+00	3.007152e-02
3.794470e+00	1.365820e+00	3.020887e-02
3.798941e+00	1.387598e+00	3.037243e-02
3.803413e+00	1.423508e+00	3.054122e-02
3.807884e+00	1.407393e+00	3.051092e-02
3.812355e+00	1.364739e+00	3.031283e-02
3.816826e+00	1.412317e+00	3.070866e-02
3.821298e+00	1.413346e+00	3.076707e-02
3.825769e+00	1.356903e+00	3.033860e-02
3.830240e+00	1.369764e+00	3.034811e-02
3.834712e+00	1.371102e+00	3.062305e-02
3.839183e+00	1.382316e+00	3.059074e-02
3.843654e+00	1.389815e+00	3.070058e-02
3.848125e+00	1.367911e+00	3.064588e-02
3.852597e+00	1.360936e+00	3.077346e-02
3.857068e+00	1.331359e+00	3.081888e-02
3.861539e+00	1.362660e+00	3.106036e-02
3.866010e+00	1.363177e+00	3.125969e-02
3.870482e+00	1.437197e+00	3.201693e-02
3.874953e+00	1.354302e+00	3.146441e-02
3.879424e+00	1.398920e+00	3.190242e-02
3.883895e+00	1.298343e+00	3.121555e-02
3.888367e+00	1.388961e+00	3.214694e-02
3.892838e+00	1.401340e+00	3.240519e-02
3.897309e+00	1.336085e+00	3.191394e-02
3.901780e+00	1.346789e+00	3.227033e-02
3.906252e+00	1.386912e+00	3.268284e-02
3.910723e+00	1.262489e+00	3.170314e-02
3.915194e+00	1.333847e+00	3.259427e-02
3.919665e+00	1.334885e+00	3.285307e-02
3.924137e+00	1.330712e+00	3.277053e-02
3.928608e+00	1.378080e+00	3.343658e-02
3.933079e+00	1.349281e+00	3.323578e-02
3.937550e+00	1.293297e+00	3.305449e-02
3.942022e+00	1.288397e+00	3.319884e-02
3.946493e+00	1.358201e+00	3.381087e-02
3.950964e+00	1.326051e+00	3.385047e-02
3.955435e+00	1.257354e+00	3.326662e-02
3.959907e+00	1.292873e+00	3.370518e-02
3.964378e+00	1.321565e+00	3.406440e-02
3.968849e+00	1.357025e+00	3.457277e-02
3.973320e+00	1.336323e+00	3.467160e-02
3.977792e+00	1.277959e+00	3.422095e-02
3.982263e+00	1.271591e+00	3.437949e-02
3.986734e+00	1.266636e+00	3.471535e-02
3.991205e+00	1.264619e+00	3.502266e-02
3.995677e+00	1.265976e+00	3.497430e-02
4.000148e+00	1.282077e+00	3.525562e-02
4.004619e+00	1.234854e+00	3.511978e-02
4.009090e+00	1.297760e+00	3.569354e-02
4.013562e+00	1.283386e+00	3.576833e-02
4.018033e+00	1.316554e+00	3.650900e-02
4.022504e+00	1.279163e+00	3.615925e-02
4.026975e+00	1.214704e+00	3.583796e-02
4.031447e+00	1.293798e+00	3.661237e-02
4.035918e+00	1.239608e+00	3.635050e-02
4.040389e+00	1.252622e+00	3.690423e-02
4.044860e+00	1.163562e+00	3.605566e-02
4.049332e+00	1.220325e+00	3.679061e-02
4.053803e+00	1.261799e+00	3.737891e-02
4.058274e+00	1.204491e+00	3.717775e-02
4.062745e+00	1.183702e+00	3.731636e-02
4.067217e+00	1.213590e+00	3.774574e-02
4.071688e+00	1.237284e+00	3.814545e-02
4.076159e+00	1.204629e+00	3.782644e-02
4.080630e+00	1.217251e+00	3.835610e-02
4.085102e+00	1.182914e+00	3.868931e-02
4.089573e+00	1.182295e+00	3.855978e-02
4.094044e+00	1.188369e+00	3.890256e-02
4.098516e+00	1.181731e+00	3.919513e-02
4.102987e+00	1.134628e+00	3.894953e-02
4.107458e+00	1.161332e+00	3.932524e-02
4.111929e+00	1.210984e+00	4.023215e-02
4.116401e+00	1.125438e+00	3.998901e-02
4.120872e+00	1.140618e+00	4.009238e-02
4.125343e+00	1.153608e+00	4.057670e-02
4.129814e+00	1.167012e+00	4.098238e-02
4.134286e+00	1.133507e+00	4.069958e-02
4.138757e+00	1.105644e+00	4.109786e-02
4.143228e+00	1.114648e+00	4.121325e-02
4.147699e+00	1.132848e+00	4.180288e-02
4.152171e+00	1.129573e+00	4.202517e-02
4.156642e+00	1.055082e+00	4.147891e-02
4.161113e+00	1.051687e+00	4.189553e-02
4.165584e+00	1.125679e+00	4.274480e-02
4.170056e+00	1.177524e+00	4.412296e-02
4.174527e+00	1.079048e+00	4.278843e-02
4.178998e+00	1.116552e+00	4.388391e-02
4.183469e+00	1.064669e+00	4.360711e-02
4.187941e+00	1.016173e+00	4.352834e-02
4.192412e+00	1.068900e+00	4.446691e-02
4.196883e+00	9.953774e-01	4.395768e-02
4.201354e+00	1.027144e+00	4.501450e-02
4.205826e+00	1.021006e+00	4.519237e-02
4.210297e+00	1.045688e+00	4.527901e-02
4.214768e+00	1.097274e+00	4.697298e-02
4.219239e+00	1.034141e+00	4.663452e-02
4.223711e+00	9.970122e-01	4.631826e-02
4.228182e+00	9.194873e-01	4.587419e-02
4.232653e+00	9.515778e-01	4.687470e-02
4.237124e+00	1.013062e+00	4.778806e-02
4.241596e+00	1.035343e+00	4.868653e-02
4.246067e+00	9.307838e-01	4.786346e-02
4.250538e+00	9.118497e-01	4.804439e-02
4.255009e+00	8.959242e-01	4.852527e-02
4.259481e+00	9.184068e-01	4.974026e-02
4.263952e+00	8.586745e-01	4.959069e-02
4.268423e+00	9.793839e-01	5.131311e-02
4.272894e+00	9.402313e-01	5.132154e-02
4.277366e+00	8.486291e-01	5.113133e-02
4.281837e+00	8.875412e-01	5.173732e-02
4.286308e+00	8.197002e-01	5.168657e-02
4.290779e+00	8.180166e-01	5.279844e-02
4.295251e+00	8.825239e-01	5.411069e-02
4.299722e+00	7.750619e-01	5.300802e-02
4.304193e+00	7.936428e-01	5.430134e-02
4.308664e+00	7.773590e-01	5.454082e-02
4.313136e+00	7.638661e-01	5.503192e-02
4.317607e+00	7.717037e-01	5.625223e-02
4.322078e+00	7.828695e-01	5.708215e-02
4.326549e+00	6.817849e-01	5.702261e-02
4.331021e+00	7.602314e-01	5.869466e-02
4.335492e+00	7.353107e-01	5.929352e-02
4.339963e+00	7.172641e-01	5.998024e-02
4.344434e+00	7.873113e-01	6.227541e-02
4.348906e+00	7.853612e-01	6.273331e-02
4.353377e+00	7.775015e-01	6.461105e-02
4.357848e+00	7.262834e-01	6.622272e-02
4.362320e+00	7.309767e-01	6.641958e-02
4.366791e+00	8.214380e-01	6.860312e-02
4.371262e+00	7.583473e-01	6.973303e-02
4.375733e+00	7.501160e-01	7.140349e-02
4.380205e+00	7.038729e-01	7.302451e-02
4.384676e+00	7.980976e-01	7.680248e-02
4.389147e+00	8.110223e-01	7.705272e-02
4.393618e+00	7.254272e-01	7.835090e-02
4.398090e+00	7.807146e-01	8.158749e-02
4.402561e+00	7.515418e-01	8.553420e-02
4.407032e+00	5.578865e-01	8.359673e-02
4.411503e+00	6.985011e-01	9.066645e-02
4.415975e+00	7.339531e-01	9.305879e-02
4.420446e+00	6.829590e-01	9.612776e-02
4.424917e+00	7.232038e-01	1.012998e-01
4.429388e+00	5.956317e-01	1.046686e-01
4.433860e+00	7.925271e-01	1.155142e-01
4.438331e+00	8.680559e-01	1.237805e-01
4.442802e+00	6.325298e-01	1.279563e-01
4.447273e+00	8.855380e-01	1.465442e-01
4.451745e+00	5.120808e-01	1.484465e-01
4.456216e+00	7.255341e-01	1.766579e-01
4.460687e+00	8.336636e-01	2.146552e-01
4.465158e+00	5.883939e-01	2.565403e-01
4.469630e+00	1.239477e+00	4.760632e-01
